Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
3.8704e-02,0.0170969
3.8736e-02,0.0162844
3.8768e-02,0.0156656
3.8800e-02,0.0151781
3.8832e-02,0.0147313
3.8864e-02,0.0141938
3.8896e-02,0.0132563
3.8928e-02,0.0120875
3.8960e-02,0.0114469
3.8992e-02,0.010575
3.9024e-02,0.0100531
3.9056e-02,0.009975
3.9088e-02,0.00949063
3.9120e-02,0.00893125
3.9152e-02,0.00958125
3.9184e-02,0.00910938
3.9216e-02,0.00813438
3.9248e-02,0.00819688
3.9280e-02,0.00820938
3.9312e-02,0.00815313
3.9344e-02,0.00789063
3.9376e-02,0.00775
3.9408e-02,0.00789375
3.9440e-02,0.00759375
3.9472e-02,0.0076625
3.9504e-02,0.00767813
3.9536e-02,0.007975
3.9568e-02,0.0085375
3.9600e-02,0.008975
3.9632e-02,0.00852188
3.9664e-02,0.00844688
3.9696e-02,0.00933125
3.9728e-02,0.00985313
3.9760e-02,0.00999063
3.9792e-02,0.0102688
3.9824e-02,0.0103406
3.9856e-02,0.0105531
3.9888e-02,0.0106125
3.9920e-02,0.011
3.9952e-02,0.0116344
3.9984e-02,0.0115406
4.0016e-02,0.0116344
4.0048e-02,0.01175
4.0080e-02,0.0123
4.0112e-02,0.012525
4.0144e-02,0.0129563
4.0176e-02,0.0129813
4.0208e-02,0.0134094
4.0240e-02,0.0143938
4.0272e-02,0.0157531
4.0304e-02,0.0167781
4.0336e-02,0.0168313
4.0368e-02,0.0176313
4.0400e-02,0.0185969
4.0432e-02,0.0195063
4.0464e-02,0.0198531
4.0496e-02,0.0203844
4.0528e-02,0.02185
4.0560e-02,0.0220906
4.0592e-02,0.0221563
4.0624e-02,0.0230875
4.0656e-02,0.0234219
4.0688e-02,0.0235906
4.0720e-02,0.0251313
