Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
3.8704e-02,0.00535313
3.8736e-02,0.00506875
3.8768e-02,0.00489688
3.8800e-02,0.00455
3.8832e-02,0.0047125
3.8864e-02,0.00479063
3.8896e-02,0.00505625
3.8928e-02,0.00533438
3.8960e-02,0.00561563
3.8992e-02,0.00533125
3.9024e-02,0.0052125
3.9056e-02,0.00533438
3.9088e-02,0.00534375
3.9120e-02,0.00505313
3.9152e-02,0.00499375
3.9184e-02,0.00492813
3.9216e-02,0.00506875
3.9248e-02,0.00506875
3.9280e-02,0.00527188
3.9312e-02,0.00535
3.9344e-02,0.0055
3.9376e-02,0.0059125
3.9408e-02,0.00570938
3.9440e-02,0.00537813
3.9472e-02,0.00513125
3.9504e-02,0.00485938
3.9536e-02,0.00460625
3.9568e-02,0.00463438
3.9600e-02,0.00475625
3.9632e-02,0.00481563
3.9664e-02,0.00498125
3.9696e-02,0.00535938
3.9728e-02,0.00530938
3.9760e-02,0.00572813
3.9792e-02,0.00548438
3.9824e-02,0.00536563
3.9856e-02,0.0054
3.9888e-02,0.00542813
3.9920e-02,0.00531875
3.9952e-02,0.0054625
3.9984e-02,0.00569688
4.0016e-02,0.00554375
4.0048e-02,0.00566563
4.0080e-02,0.00579375
4.0112e-02,0.00583125
4.0144e-02,0.00588125
4.0176e-02,0.00580938
4.0208e-02,0.00543125
4.0240e-02,0.00509375
4.0272e-02,0.0049375
4.0304e-02,0.005275
4.0336e-02,0.00555
4.0368e-02,0.00547188
4.0400e-02,0.0051625
4.0432e-02,0.005075
4.0464e-02,0.00505938
4.0496e-02,0.00482813
4.0528e-02,0.0049
4.0560e-02,0.00503125
4.0592e-02,0.00483438
4.0624e-02,0.0049
4.0656e-02,0.00479688
4.0688e-02,0.00502188
4.0720e-02,0.00519063
4.0752e-02,0.0054125
4.0784e-02,0.0053625
4.0816e-02,0.00535313
4.0848e-02,0.00519688
4.0880e-02,0.0048625
4.0912e-02,0.00496875
4.0944e-02,0.00497813
4.0976e-02,0.0047875
4.1008e-02,0.0049
4.1040e-02,0.004825
4.1072e-02,0.00487188
4.1104e-02,0.0049375
4.1136e-02,0.0049625
4.1168e-02,0.00505625
4.1200e-02,0.005
4.1232e-02,0.00486563
4.1264e-02,0.00510625
4.1296e-02,0.00526563
4.1328e-02,0.00518125
4.1360e-02,0.0051125
4.1392e-02,0.00515938
4.1424e-02,0.00504375
4.1456e-02,0.004775
4.1488e-02,0.00465313
4.1520e-02,0.0051625
4.1552e-02,0.0055
4.1584e-02,0.00564375
4.1616e-02,0.00579688
4.1648e-02,0.0055375
4.1680e-02,0.00542188
4.1712e-02,0.0054125
4.1744e-02,0.00571875
4.1776e-02,0.00580938
4.1808e-02,0.00615625
4.1840e-02,0.00670313
4.1872e-02,0.0066125
4.1904e-02,0.00629688
4.1936e-02,0.00622813
4.1968e-02,0.00599063
4.2000e-02,0.00608438
4.2032e-02,0.00610625
4.2064e-02,0.006225
4.2096e-02,0.00649688
4.2128e-02,0.00634375
4.2160e-02,0.00648438
4.2192e-02,0.00631563
4.2224e-02,0.0065375
4.2256e-02,0.00699688
4.2288e-02,0.00662813
4.2320e-02,0.00672188
4.2352e-02,0.00679375
4.2384e-02,0.00654688
4.2416e-02,0.00624688
4.2448e-02,0.00605313
4.2480e-02,0.006275
4.2512e-02,0.00623125
4.2544e-02,0.00615313
4.2576e-02,0.00617813
4.2608e-02,0.00623438
4.2640e-02,0.00588125
4.2672e-02,0.00599063
4.2704e-02,0.00585313
4.2736e-02,0.00578125
4.2768e-02,0.00625
4.2800e-02,0.0065125
4.2832e-02,0.00664375
4.2864e-02,0.00687813
4.2896e-02,0.00645938
4.2928e-02,0.00632813
4.2960e-02,0.00641875
4.2992e-02,0.00626563
4.3024e-02,0.00635313
4.3056e-02,0.00628125
4.3088e-02,0.0065375
4.3120e-02,0.006225
4.3152e-02,0.00627813
4.3184e-02,0.00626875
4.3216e-02,0.00664375
4.3248e-02,0.00646875
4.3280e-02,0.00639375
4.3312e-02,0.006325
4.3344e-02,0.0065875
4.3376e-02,0.0070875
4.3408e-02,0.00695
4.3440e-02,0.00729688
4.3472e-02,0.00721563
4.3504e-02,0.006975
4.3536e-02,0.00717188
4.3568e-02,0.00738125
4.3600e-02,0.00758125
4.3632e-02,0.00744688
4.3664e-02,0.00766563
4.3696e-02,0.0079
4.3728e-02,0.00836563
4.3760e-02,0.00847813
