Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
3.9024e-02,0.0392656
3.9056e-02,0.0380547
3.9088e-02,0.0394609
3.9120e-02,0.0416719
3.9152e-02,0.0414609
3.9184e-02,0.0406328
3.9216e-02,0.0406172
3.9248e-02,0.0441719
3.9280e-02,0.0460391
3.9312e-02,0.0451484
3.9344e-02,0.0425078
3.9376e-02,0.0408437
3.9408e-02,0.0409141
3.9440e-02,0.0420156
3.9472e-02,0.0441797
3.9504e-02,0.0453281
3.9536e-02,0.0452109
3.9568e-02,0.0444219
3.9600e-02,0.0456484
3.9632e-02,0.0448359
3.9664e-02,0.0448281
3.9696e-02,0.0446406
3.9728e-02,0.0439609
3.9760e-02,0.0436797
3.9792e-02,0.04325
3.9824e-02,0.0421094
3.9856e-02,0.0422656
3.9888e-02,0.0430703
3.9920e-02,0.0440781
3.9952e-02,0.0453437
3.9984e-02,0.0462812
4.0016e-02,0.0454687
4.0048e-02,0.0461562
4.0080e-02,0.0464297
4.0112e-02,0.0457031
4.0144e-02,0.0448906
4.0176e-02,0.0434375
4.0208e-02,0.0434062
4.0240e-02,0.0415625
4.0272e-02,0.0395781
4.0304e-02,0.0418359
4.0336e-02,0.0425078
4.0368e-02,0.0429766
4.0400e-02,0.0414609
4.0432e-02,0.0415547
4.0464e-02,0.0417344
4.0496e-02,0.0422812
4.0528e-02,0.0439922
4.0560e-02,0.0485547
4.0592e-02,0.0467812
4.0624e-02,0.0461719
4.0656e-02,0.0439766
4.0688e-02,0.0425937
4.0720e-02,0.0431562
4.0752e-02,0.0437187
4.0784e-02,0.0441562
4.0816e-02,0.0439141
4.0848e-02,0.0442969
4.0880e-02,0.0423984
4.0912e-02,0.0431641
4.0944e-02,0.0434375
4.0976e-02,0.0427734
4.1008e-02,0.0431562
4.1040e-02,0.0421172
4.1072e-02,0.040125
4.1104e-02,0.0400156
4.1136e-02,0.0395547
4.1168e-02,0.0422812
4.1200e-02,0.0426016
4.1232e-02,0.0425391
4.1264e-02,0.0434062
4.1296e-02,0.0423906
4.1328e-02,0.0431562
4.1360e-02,0.0422187
4.1392e-02,0.0409453
4.1424e-02,0.0391562
4.1456e-02,0.0381484
4.1488e-02,0.0376094
4.1520e-02,0.0388984
4.1552e-02,0.0388047
4.1584e-02,0.0371641
4.1616e-02,0.0391094
4.1648e-02,0.0416562
4.1680e-02,0.0444531
4.1712e-02,0.0440156
4.1744e-02,0.04425
4.1776e-02,0.0455625
4.1808e-02,0.0454375
4.1840e-02,0.0440625
4.1872e-02,0.0425
4.1904e-02,0.0435625
4.1936e-02,0.04125
4.1968e-02,0.0410625
4.2000e-02,0.0421953
4.2032e-02,0.0443203
4.2064e-02,0.0445625
4.2096e-02,0.0446016
4.2128e-02,0.0440234
4.2160e-02,0.0453437
4.2192e-02,0.0427422
4.2224e-02,0.0428437
4.2256e-02,0.0424687
4.2288e-02,0.0422031
4.2320e-02,0.0429375
4.2352e-02,0.0429844
4.2384e-02,0.0441328
4.2416e-02,0.0420156
4.2448e-02,0.0427734
4.2480e-02,0.0462891
4.2512e-02,0.0490625
