Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
3.4832e-02,0.0739297
3.4864e-02,0.0770312
3.4896e-02,0.0797266
3.4928e-02,0.0831719
3.4960e-02,0.0845937
3.4992e-02,0.0874844
3.5024e-02,0.0887578
3.5056e-02,0.0927891
3.5088e-02,0.0961562
3.5120e-02,0.0998281
3.5152e-02,0.104758
3.5184e-02,0.106781
3.5216e-02,0.107633
3.5248e-02,0.10493
3.5280e-02,0.107336
3.5312e-02,0.109625
3.5344e-02,0.111086
3.5376e-02,0.10843
3.5408e-02,0.106969
3.5440e-02,0.106102
3.5472e-02,0.104766
3.5504e-02,0.100062
3.5536e-02,0.0970234
3.5568e-02,0.0968203
3.5600e-02,0.0926094
3.5632e-02,0.0899219
3.5664e-02,0.0866094
3.5696e-02,0.0818203
3.5728e-02,0.0787969
3.5760e-02,0.0771484
3.5792e-02,0.0784062
3.5824e-02,0.0750937
3.5856e-02,0.0696484
3.5888e-02,0.0634453
3.5920e-02,0.0605234
3.5952e-02,0.0587266
3.5984e-02,0.0578828
3.6016e-02,0.057625
3.6048e-02,0.0564219
3.6080e-02,0.0544531
3.6112e-02,0.0544297
3.6144e-02,0.0530312
3.6176e-02,0.0519766
3.6208e-02,0.053875
3.6240e-02,0.0552031
3.6272e-02,0.0541875
3.6304e-02,0.0515859
3.6336e-02,0.0498516
3.6368e-02,0.0509062
3.6400e-02,0.0509062
3.6432e-02,0.0505
3.6464e-02,0.0488594
3.6496e-02,0.0459297
3.6528e-02,0.0445547
3.6560e-02,0.0442266
3.6592e-02,0.0437891
3.6624e-02,0.0421484
3.6656e-02,0.0414766
3.6688e-02,0.0419219
3.6720e-02,0.0423437
3.6752e-02,0.0417344
3.6784e-02,0.0416328
3.6816e-02,0.0417969
3.6848e-02,0.0430234
3.6880e-02,0.0436406
3.6912e-02,0.0436484
3.6944e-02,0.0429375
3.6976e-02,0.0408281
3.7008e-02,0.0390859
3.7040e-02,0.0386875
3.7072e-02,0.0374687
3.7104e-02,0.0374062
3.7136e-02,0.0374844
3.7168e-02,0.0386094
3.7200e-02,0.0373594
3.7232e-02,0.0377031
3.7264e-02,0.0361328
3.7296e-02,0.0350469
3.7328e-02,0.0344453
3.7360e-02,0.0353359
3.7392e-02,0.0364219
3.7424e-02,0.0367891
3.7456e-02,0.037875
3.7488e-02,0.0389062
3.7520e-02,0.0393984
3.7552e-02,0.0401016
3.7584e-02,0.0407734
3.7616e-02,0.0414219
3.7648e-02,0.0412969
3.7680e-02,0.0411797
3.7712e-02,0.0415625
3.7744e-02,0.0428437
3.7776e-02,0.0444531
3.7808e-02,0.0473047
3.7840e-02,0.0450937
3.7872e-02,0.0457266
3.7904e-02,0.0470937
3.7936e-02,0.0456641
3.7968e-02,0.0446328
3.8000e-02,0.0439531
3.8032e-02,0.0461797
3.8064e-02,0.0478437
3.8096e-02,0.0488203
3.8128e-02,0.0472031
3.8160e-02,0.0477891
3.8192e-02,0.0482969
3.8224e-02,0.0476406
3.8256e-02,0.0468516
3.8288e-02,0.0459922
3.8320e-02,0.0474609
3.8352e-02,0.0492969
3.8384e-02,0.0479687
3.8416e-02,0.0463437
3.8448e-02,0.0462812
3.8480e-02,0.0455859
3.8512e-02,0.0453359
3.8544e-02,0.0435781
3.8576e-02,0.0428437
3.8608e-02,0.0438437
3.8640e-02,0.0435547
3.8672e-02,0.0411094
3.8704e-02,0.0397656
3.8736e-02,0.0395312
3.8768e-02,0.0403984
3.8800e-02,0.0407344
3.8832e-02,0.0402656
3.8864e-02,0.0384922
3.8896e-02,0.0375781
3.8928e-02,0.0389531
3.8960e-02,0.0407891
3.8992e-02,0.0408984
3.9024e-02,0.0395078
3.9056e-02,0.0402578
3.9088e-02,0.0404141
3.9120e-02,0.0416953
3.9152e-02,0.0412266
3.9184e-02,0.0396016
3.9216e-02,0.038625
3.9248e-02,0.0393672
3.9280e-02,0.0414687
3.9312e-02,0.0401328
3.9344e-02,0.0413203
3.9376e-02,0.0423437
3.9408e-02,0.0438047
3.9440e-02,0.0455078
3.9472e-02,0.0471094
3.9504e-02,0.0490312
3.9536e-02,0.0502422
3.9568e-02,0.0514297
3.9600e-02,0.0506953
3.9632e-02,0.0482969
3.9664e-02,0.0480781
3.9696e-02,0.0478281
3.9728e-02,0.0464922
3.9760e-02,0.0464297
3.9792e-02,0.0459297
3.9824e-02,0.0463203
3.9856e-02,0.0465859
3.9888e-02,0.0462969
3.9920e-02,0.0475
3.9952e-02,0.0488906
3.9984e-02,0.0509141
4.0016e-02,0.0514219
4.0048e-02,0.0520859
4.0080e-02,0.0556562
4.0112e-02,0.0565859
4.0144e-02,0.0560781
4.0176e-02,0.0566797
4.0208e-02,0.0590703
4.0240e-02,0.0643594
4.0272e-02,0.0652266
4.0304e-02,0.0656406
4.0336e-02,0.0652578
4.0368e-02,0.0650937
4.0400e-02,0.0683906
4.0432e-02,0.0712578
4.0464e-02,0.0764453
4.0496e-02,0.0798125
4.0528e-02,0.0843828
4.0560e-02,0.0872812
4.0592e-02,0.0868828
4.0624e-02,0.0913203
4.0656e-02,0.0956719
4.0688e-02,0.0959219
4.0720e-02,0.0972656
4.0752e-02,0.10375
4.0784e-02,0.110461
4.0816e-02,0.110484
4.0848e-02,0.109102
4.0880e-02,0.111422
4.0912e-02,0.111031
4.0944e-02,0.11318
4.0976e-02,0.112297
4.1008e-02,0.113852
4.1040e-02,0.118484
4.1072e-02,0.117328
4.1104e-02,0.117461
4.1136e-02,0.113578
4.1168e-02,0.109539
4.1200e-02,0.109508
4.1232e-02,0.106352
4.1264e-02,0.103273
4.1296e-02,0.100023
4.1328e-02,0.0982734
4.1360e-02,0.0955469
4.1392e-02,0.0911484
4.1424e-02,0.0878281
4.1456e-02,0.0843359
4.1488e-02,0.0824531
4.1520e-02,0.0780937
4.1552e-02,0.0741328
4.1584e-02,0.0686562
4.1616e-02,0.0656328
4.1648e-02,0.0637109
4.1680e-02,0.0615547
4.1712e-02,0.0602812
4.1744e-02,0.0575234
4.1776e-02,0.0564687
4.1808e-02,0.0539375
4.1840e-02,0.0533359
4.1872e-02,0.0524766
4.1904e-02,0.0527344
4.1936e-02,0.0515
4.1968e-02,0.0499297
4.2000e-02,0.049
4.2032e-02,0.0476172
4.2064e-02,0.0463281
4.2096e-02,0.0454297
4.2128e-02,0.0432344
4.2160e-02,0.0428125
4.2192e-02,0.0426875
4.2224e-02,0.0409141
4.2256e-02,0.0405156
4.2288e-02,0.0431641
4.2320e-02,0.0426953
4.2352e-02,0.0431641
